# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20240325
# End date: 20240421
Landing page + query string,Organic Google Search clicks,Organic Google Search impressions,Organic Google Search click through rate,Organic Google Search average position,Users,Engaged sessions,Engagement rate,Average engagement time,Event count,Key events,Ad revenue
/mens-c4/leather-jackets-c25/blazer-styles-c98,74,13514,0.00547580287109664,18.066227615805833,56,49,0.8305084745762712,69.64285714285714,657,0,0
/mens-c4,48,12873,0.0037287345607084597,22.135399673735726,59,53,0.6973684210526315,91.9322033898305,883,1,0
/handbags-c6/tan-t25,87,12374,0.0070308711815096165,13.2754161952481,79,62,0.7654320987654321,103.12658227848101,1050,0,0
/ladies-c3/leather-jackets-c9/burgundy-t59,60,11517,0.005209690023443605,12.134496830771903,55,41,0.7321428571428571,22.145454545454545,412,0,0
/mens-c4/sheepskin-jackets-c26,74,11349,0.006520398272975593,19.467089611419507,64,50,0.6944444444444444,63.34375,734,0,0
/mens-c4/leather-jackets-c25/trapper-m33,300,11159,0.02688412940227619,13.432117573259253,256,186,0.6666666666666666,52.62890625,2477,0,0
/mens-c4/leather-jackets-c25/tan-t25,72,10937,0.006583158087226845,13.241291030447107,56,45,0.75,54.482142857142854,553,0,0
/mens-c4/mens-waistcoats-c58,135,10848,0.012444690265486726,18.45105088495575,116,108,0.8120300751879699,100.61206896551724,1611,0,0
/size-guide-i9,88,10600,0.00830188679245283,11.731981132075472,94,64,0.6095238095238096,26.861702127659573,426,0,0
/mens-c4/leather-jackets-c25/blazer-styles-c98/two-button-leather-blazer-tan-vito-p3824,3,10459,0.0002868343053829238,9.444115116167893,5,2,0.16666666666666666,64.8,57,0,0
/ladies-c3/leather-jackets-c9/tan-t25,75,10428,0.007192174913693901,10.919064058304565,64,44,0.6376811594202898,61.5625,726,0,0
/mens-c4/leather-jackets-c25/ashwood-m1,88,10121,0.00869479300464381,16.848532753680466,62,55,0.7971014492753623,118.40322580645162,923,0,0
/ladies-c3/leather-jackets-c9/ashwood-m1,88,9945,0.008848667672197084,10.379788838612368,73,57,0.6951219512195121,94.73972602739725,1099,1,0
/ladies-c3/womens-leather-biker-jacket-coffee-2810-p6175,1,9796,0.00010208248264597796,10.097284605961617,2,2,1,27,20,0,0
/mens-c4/monomoi-mens-leather-biker-jacket-black-red-bravo-p6110,8,9727,0.0008224529659710086,7.949419142592783,6,5,0.8333333333333334,13.833333333333334,36,0,0
/ladies-c3/leather-jackets-c9/ladies-leather-biker-jacket-beige-g-celia22-p7531,4,9351,0.00042776173671265103,8.556197198160625,12,10,0.625,18.75,133,0,0
/mens-c4/leather-jackets-c25/red-t11,80,9295,0.008606777837547068,14.74287251210328,69,60,0.7142857142857143,30.55072463768116,666,0,0
/ladies-c3,33,8997,0.003667889296432144,15.025008336112037,26,22,0.7857142857142857,220.30769230769232,535,0,0
/ladies-c3/leather-jackets-c9/green-t6,49,8971,0.005462044365176681,12.694014045256939,45,28,0.6086956521739131,22.333333333333332,389,0,0
/luggage-c7/holdall-c15/mens-large-leather-weekend-holdall-chestnut-vt-charles-p918,13,8948,0.0014528386231560126,18.224854716137685,14,14,0.8235294117647058,117.42857142857143,188,0,0
/mens-c4/leather-jackets-c25/white-t13,65,8668,0.007498846331333641,12.702930318412552,63,41,0.6507936507936508,23.49206349206349,500,0,0
/ladies-c3/leather-jackets-c9/navy-t49,64,8530,0.007502930832356389,13.31113716295428,59,48,0.7868852459016393,56.067796610169495,730,1,0
/mens-c4/man-bags-briefcases-c12/backpacks-c116,66,8372,0.007883420926899188,24.559245102723363,63,58,0.8787878787878788,51.55555555555556,595,0,0
/ladies-c3/leather-jackets-c9/3-4-styles-c91,52,8225,0.006322188449848025,11.704437689969605,50,38,0.7307692307692307,65.14,526,0,0
/mens-c4/man-bags-briefcases-c12/briefcases-c112,55,8157,0.006742675003064852,22.802868701728578,51,44,0.8148148148148148,68.19607843137256,552,0,0
/ladies-c3/skirts-jeans-c74/jeans-trousers-c128,91,7898,0.011521904279564447,18.200936946062296,83,70,0.8045977011494253,44.493975903614455,980,0,0
/ladies-c3/leather-biker-jacket-black-meghan-p4330,1,7865,0.00012714558169103624,10.102733630006357,3,2,0.6666666666666666,41.666666666666664,28,0,0
/ladies-c3/leather-jackets-c9/beige-t70,89,7851,0.011336135524137052,8.912622595847662,85,64,0.735632183908046,42.741176470588236,842,0,0
/luggage-c7/wash-toiletry-bags-c55/ashwood-m1,18,7708,0.00233523611831863,32.86792942397509,15,13,0.7647058823529411,84.4,218,0,0
/ladies-c3/ladies-waistcoats-c47,69,7702,0.008958712022851208,28.102051415216827,61,60,0.8571428571428571,94.06557377049181,1066,1,0
/ladies-c3/leather-jackets-c9/biker-styles-c78,10,7653,0.0013066771200836273,29.92421272703515,13,11,0.7333333333333333,211.30769230769232,271,0,0
/ladies-c3/ladies-jackets-coats-c181,10,7638,0.0013092432573972245,44.03587326525268,8,5,0.5555555555555556,68.5,68,0,0
/handbags-c6/tote-bags-c85,25,7559,0.003307315782510914,36.60351898399259,22,20,0.8,34.81818181818182,205,0,0
/mens-c4/leather-jackets-c25/blue-t2,63,7342,0.008580768183056389,11.595069463361481,60,46,0.7419354838709677,51.166666666666664,767,0,0
/sheepskin-fur-c5,35,7333,0.0047729442247374885,28.629210418655394,45,40,0.8,67.91111111111111,391,0,0
/ladies-c3/ladies-leather-biker-jacket-black-perfecto-p6681,3,7218,0.00041562759767248546,12.53865336658354,16,11,0.6875,45.75,148,0,0
/mens-c4/classic-russian-style-sheepskin-hat-tobacco-vladimir-p4399,9,7126,0.0012629806342969408,9.124052764524277,15,8,0.5333333333333333,26.333333333333332,132,0,0
/ladies-c3/skirts-jeans-c74/skirts-dresses-c127,50,7031,0.007111363959607452,30.028161001280047,49,42,0.84,48.775510204081634,442,0,0
/handbags-c6/orange-t8,42,6988,0.006010303377218088,16.03434459072696,43,41,0.9111111111111111,77.86046511627907,599,1,0
/luggage-c7/leather-tablet-a4-sleeves-c151,109,6915,0.015762834417932033,16.63007953723789,106,77,0.7129629629629629,29.632075471698112,958,0,0
/mens-c4/leather-jackets-c25/leather-bomber-jacket-black-danny-p948,5,6816,0.0007335680751173709,22.005575117370892,7,3,0.42857142857142855,37,46,0,0
/handbags-c6/cross-body-bag-c87/navy-t49,46,6745,0.006819866567828021,12.074870274277242,39,29,0.725,69.7948717948718,491,0,0
/ladies-c3/purses-c22,12,6413,0.0018711991267737408,38.601902385778885,10,10,0.8333333333333334,39,89,0,0
/luggage-c7/holdall-c15/ashwood-m1,55,6386,0.008612590040714062,36.77247103037895,42,30,0.6666666666666666,100.30952380952381,704,0,0
/mens-c4/man-bags-briefcases-c12/flight-bags-c118,46,6339,0.007256665089130778,17.153494241994004,43,37,0.7872340425531915,93.13953488372093,591,0,0
/ladies-c3/leather-jackets-c9/blazer-styles-c79/womens-short-leather-blazer-jacket-black-ballina-p3272,2,6281,0.000318420633657061,13.67823594968954,3,2,0.6666666666666666,9.333333333333334,17,0,0
/handbags-c6/cheltenham-croc-collection-c177,52,6239,0.008334669017470748,13.27889084789229,43,35,0.7,49.627906976744185,508,0,0
/gift-accessories-c8/purses-c36/small-purses-c94,26,6110,0.00425531914893617,24.435842880523733,26,23,0.8518518518518519,58.65384615384615,257,0,0
/ashwood-m1,106,6064,0.017480211081794195,6.846635883905013,86,75,0.7653061224489796,151.15116279069767,1581,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/vintage-leather-biker-jacket-blue-black-jaxon-p3014,9,6019,0.0014952649941850807,18.212493769729193,13,14,0.875,88.07692307692308,138,0,0
/mens-c4/fenland-classic-mens-suede-sheepskin-moccasin-slippers-grey-p4088,4,6010,0.0006655574043261231,47.21730449251248,1,2,1,532,31,0,0
/ladies-c3/handbags-c10/ashwood-m1/brown-t3,24,5930,0.004047217537942664,20.80893760539629,0,0,0,0,0,0,0
/handbags-c6/ashwood-m1/green-t6,40,5877,0.00680619363620895,22.099540581929556,39,32,0.7619047619047619,51.30769230769231,374,0,0
/luggage-c7/backpacks-rucksacks-c52/black-t1,6,5802,0.001034126163391934,30.92192347466391,7,6,0.75,28,63,0,0
/mens-c4/mens-leather-biker-jacket-black-axel-p6149,0,5734,0,8.823508894314614,2,2,1,14,15,0,0
/handbags-c6/marta-ponti-m38,446,5557,0.08025913262551737,6.588087097354688,397,257,0.5762331838565022,21.29471032745592,2758,0,0
/ladies-c3/leather-jackets-c9/grey-t7,26,5480,0.004744525547445255,8.747080291970804,23,17,0.7083333333333334,32.73913043478261,227,0,0
/ladies-c3/leather-jackets-c9/brampton-m25,11,5450,0.002018348623853211,10.111559633027523,11,10,0.8333333333333334,24.545454545454547,66,0,0
/sale/handbags-c6/ashwood-m1,45,5351,0.008409643057372454,13.52420108390955,29,26,0.7428571428571429,158.48275862068965,457,0,0
/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113/ashwood-m1,25,5350,0.004672897196261682,35.52971962616822,18,10,0.5,37.22222222222222,186,0,0
/mens-c4/man-bags-briefcases-c12/workbags-c115,10,5189,0.001927153594141453,26.38812873386009,11,7,0.6363636363636364,94,114,0,0
/ladies-c3/leather-biker-jacket-navy-lola-p5468,0,5122,0,10.142717688402968,1,0,0,0,4,0,0
/mens-c4/leather-jackets-c25/leather-hooded-bomber-jacket-black-addison-p943,5,5110,0.0009784735812133072,18.768101761252446,7,7,1,30.142857142857142,91,0,0
/mens-c4/leather-jackets-c25/size-5xl-t29,49,5096,0.009615384615384616,20.853806907378335,40,32,0.8,55.825,386,0,0
/gift-accessories-c8/ladies-gloves-c38,18,5095,0.0035328753680078507,30.15819430814524,18,14,0.7777777777777778,78.61111111111111,158,0,0
/handbags-c6/ashwood-leather-crocodile-print-two-section-with-mid-purse-bag-green-c-54-p5425,3,5041,0.0005951200158698671,6.500892680023805,5,5,1,12,27,0,0
/mens-c4/accessories-c27,33,4972,0.00663716814159292,27.2413515687852,31,21,0.6363636363636364,33.67741935483871,212,0,0
/handbags-c6/ashwood-m1/burgundy-t59,33,4856,0.006795716639209226,14.849464579901154,33,25,0.6578947368421053,27.393939393939394,272,0,0
/mens-c4/fur-parkas-c73,0,4557,0,48.535659425060345,2,1,0.5,0.5,8,0,0
/ladies-c3/leather-jackets-c9/casual-styles-c124,35,4528,0.007729681978798587,22.069567137809187,29,25,0.8333333333333334,57.310344827586206,303,0,0
/sale/handbags-c6/cross-body-bag-c87/tan-t25,39,4353,0.00895933838731909,9.59407305306685,36,29,0.7631578947368421,49.666666666666664,490,0,0
/sheepskin-fur-c5/mens-sheepskin-jackets-c35,28,4344,0.006445672191528545,19.076657458563535,26,23,0.696969696969697,55.15384615384615,258,0,0
/ladies-c3/handbags-c10/tab-small-zip-top-leather-cross-body-bag-black-p189,6,4265,0.001406799531066823,15.662368112543962,12,8,0.5714285714285714,43.666666666666664,105,0,0
/handbags-c6/ashwood-m1/grey-t7,19,4227,0.004494913650343033,27.536550745209368,15,12,0.8,37.2,114,0,0
/luggage-c7/carry-on-case-c34,58,4194,0.013829279923700524,16.45994277539342,48,39,0.7959183673469388,57.458333333333336,481,0,0
/luggage-c7/holdall-c15/mens-large-leather-weekend-holdall-brown-tum-charles-p917,1,4153,0.00024078979051288225,22.349385986034193,5,2,0.4,19.8,33,0,0
/handbags-c6/the-bridge-m7,28,4106,0.006819288845591817,14.079396005845105,28,21,0.65625,36.785714285714285,239,0,0
/ladies-c3/womens-luxury-shearling-aviator-jacket-black-brissa-alessa-p4391,1,4043,0.0002473410833539451,36.09250556517438,3,1,0.3333333333333333,115.33333333333333,44,0,0
/ladies-c3/leather-jackets-c9/cream-t4,21,4008,0.005239520958083832,11.365518962075848,16,11,0.6470588235294118,17.75,127,0,0
/ladies-c3/large-quilted-leather-zip-around-note-and-coin-purse-green-qlp-p5338,28,4003,0.0069947539345490885,20.42268298775918,22,18,0.72,35.68181818181818,250,0,0
/mens-c4/leather-jackets-c25/faux-fur-lined-leather-jacket-antique-b3-art-p7494,10,3971,0.0025182573659027953,23.357592545958198,11,7,0.6363636363636364,14.090909090909092,63,0,0
/handbags-c6/cross-body-bag-c87/black-t1,16,3939,0.004061944656004062,23.26301091647626,15,13,0.8666666666666667,54.86666666666667,133,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/womens-classic-suede-sheepskin-moccasin-slippers-light-grey-ladies-moccasins-p4053,0,3934,0,39.22648703609558,1,0,0,8,5,0,0
/mens-c4/leather-jackets-c25/pink-t9,18,3808,0.004726890756302521,12.676470588235293,13,6,0.46153846153846156,18.076923076923077,93,0,0
/gift-accessories-c8/mens-leather-belts-c50,3,3774,0.000794912559618442,65.28086910439852,5,4,0.8,379.8,51,0,0
/gift-accessories-c8/watches-c166,3,3741,0.0008019246190858059,39.583533814488106,3,1,0.3333333333333333,5,14,0,0
/handbags-c6/ashwood-m1/red-t11,15,3736,0.004014989293361884,21.988222698072803,10,9,0.9,24.5,82,0,0
/handbags-c6/ashwood-m1/black-t1,25,3731,0.006700616456714018,17.09488072902707,20,16,0.7272727272727273,74.1,229,0,0
/handbags-c6/yellow-t14,17,3729,0.004558862965942612,21.089300080450524,19,15,0.7894736842105263,39.68421052631579,182,0,0
/handbags-c6/pink-t9,18,3722,0.004836109618484685,27.7729715206878,14,12,0.8,57,128,0,0
/map/leather-company-london,84,3700,0.022702702702702703,13.382162162162162,65,43,0.6231884057971014,77.63076923076923,835,0,0
/mens-c4/leather-jackets-c25/grey-t7,18,3664,0.0049126637554585155,14.230076419213974,11,7,0.6363636363636364,49.63636363636363,142,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/womens-classic-suede-sheepskin-moccasin-slippers-mustard-ladies-moccasins-p4054,2,3661,0.0005462988254575252,47.18082491122644,4,4,1,68.75,60,0,0
/luggage-c7/wash-toiletry-bags-c55/mens-leather-toiletry-wash-bag-brown-row-p6985,2,3659,0.0005465974309920743,23.968024050286964,1,0,0,5,5,0,0
/gift-accessories-c8/purses-c36/ashwood-m1,34,3650,0.009315068493150684,24.743013698630136,27,25,0.8333333333333334,96.07407407407408,454,2,0
/gift-accessories-c8/hats-c44,18,3635,0.0049518569463548835,14.237414030261348,15,11,0.7333333333333333,39,138,0,0
/handbags-c6/cross-body-bag-c87/green-t6,14,3631,0.003855687138529331,16.493803359955933,14,13,0.8666666666666667,22.785714285714285,90,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-red-scarlett-p2485,0,3600,0,4.954722222222222,4,4,1,12.25,22,0,0
/luggage-c7/holdall-c15/brown-t3,12,3591,0.003341687552213868,6.778056251740463,11,9,0.75,35.72727272727273,128,0,0
/handbags-c6/ashwood-m1/tan-t25,25,3590,0.006963788300835654,12.81949860724234,24,22,0.9166666666666666,124.79166666666667,336,0,0
/sheepskin-fur-c5/ladies-sheepskin-jackets-c13,18,3566,0.005047672462142457,21.320807627593943,14,10,0.7142857142857143,70.5,222,0,0
/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113/brown-t3,13,3518,0.003695281409891984,18.378908470722003,12,9,0.75,29.666666666666668,64,0,0
/gift-accessories-c8/mens-gloves-c37/mens-leather-gloves-black-714-p179,2,3502,0.0005711022272986865,22.22644203312393,4,3,0.5,23.5,32,0,0
/ladies-c3/womens-luxury-shearling-aviator-jacket-black-brissa-noemi-p4392,3,3409,0.0008800234672924611,40.80287474332649,3,3,1,118.66666666666667,48,0,0
/sheepskin-fur-c5/sheepskin-footwear-c46/womens-classic-suede-sheepskin-slippers-pink-fen-ladies-p4040,5,3403,0.0014692918013517484,23.012929767851894,8,5,0.625,95.875,102,0,0
/luggage-c7/backpacks-rucksacks-c52/tan-t25,22,3357,0.0065534703604408695,12.26422400953232,18,13,0.65,17,108,0,0
/handbags-c6/green-t6,20,3298,0.006064281382656155,24.50848999393572,18,16,0.6666666666666666,43.611111111111114,145,0,0
/gift-accessories-c8/purses-c36/black-t1,1,3277,0.0003051571559353067,45.09612450411962,1,0,0,8,5,0,0
/mens-c4/man-bags-briefcases-c12/toiletry-bags-c117,5,3256,0.0015356265356265355,27.205159705159705,4,4,1,112.75,32,0,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/short-vegetable-tanned-leather-biker-jacket-white-jenner-p2293,0,3251,0,4.700707474623193,7,7,0.875,23.142857142857142,45,0,0
/mens-c4/leather-jackets-c25/3-4-styles-c100,29,3250,0.008923076923076922,16.260615384615384,24,20,0.8333333333333334,64.375,231,0,0
/gift-accessories-c8/wallets-c16/ashwood-m1,68,3243,0.020968239284613013,18.137835337650323,65,47,0.6811594202898551,49.13846153846154,653,0,0
/ladies-c3/leather-handbags-c10/brown-t3,17,3237,0.005251776336113685,33.9277108433735,16,10,0.5882352941176471,23.5,82,0,0
/gift-accessories-c8/mens-gloves-c37/black-t1,5,3205,0.0015600624024961,12.899531981279251,4,4,1,97.5,68,0,0
/gift-accessories-c8/purses-c36/green-t6,11,3188,0.003450439146800502,18.972082810539522,7,7,0.7777777777777778,14.285714285714286,62,0,0
/handbags-c6/cross-body-bag-c87/grey-t7,17,3158,0.005383153894870171,15.886003799873338,16,13,0.8125,67.875,151,0,0
/ladies-c3/leather-jackets-c9/leather-shirt-black-alina-p496,13,3144,0.004134860050890585,18.865776081424936,13,8,0.6153846153846154,26.153846153846153,68,0,0
/ladies-c3/handbags-c10/ashwood-zip-top-patent-leather-handbag-black-a4-buckle-p5305,14,3115,0.0044943820224719105,16.31171749598716,14,12,0.8,64,183,0,0
/mens-c4/man-bags-briefcases-c12/ashwood-m1,23,3061,0.007513884351519112,28.7406076445606,16,13,0.7647058823529411,107.0625,350,0,0
/luggage-c7/ashwood-hampstead-travel-range-c137/ashwood-leather-rucksack-black-harvey-p620,1,3029,0.0003301419610432486,9.471442720369758,3,3,1,32.666666666666664,33,0,0
/luggage-c7/wash-toiletry-bags-c55/mens-leather-canvas-hanging-toiletry-bag-tan-crum-7010-p4425,6,3000,0.002,32.957,13,6,0.46153846153846156,38.38461538461539,163,0,0
/handbags-c6/cheltenham-croc-collection-c177/green-t6,18,2977,0.006046355391333557,9.974135035270406,19,13,0.6842105263157895,21.736842105263158,145,0,0
/ladies-c3/short-leather-biker-jacket-black-brooklyn-p1712,2,2964,0.0006747638326585695,9.71761133603239,4,3,0.75,361,100,0,0
/gift-accessories-c8/cleaning-products-c40/collonil-leather-dye-cream-red-shoe-cream-p2644,14,2960,0.00472972972972973,23.34527027027027,13,9,0.5625,37.92307692307692,81,0,0
/luggage-c7/wash-toiletry-bags-c55/mens-leather-washbag-black-g-37-p3820,5,2935,0.0017035775127768314,15.686882453151618,3,2,0.6666666666666666,55.333333333333336,16,0,0
/mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-biker-jacket-black-ivar-p3422,3,2915,0.0010291595197255575,14.572555746140651,5,4,0.8,119,61,0,0
/mens-c4/leather-jackets-c25/full-grain-leather-jacket-syh-jumbo-black-petros-p1281,59,2865,0.020593368237347295,11.863525305410121,49,38,0.7307692307692307,45.775510204081634,456,0,0
/mens-c4/leather-jackets-c25/size-xs-t15,25,2858,0.00874737578726382,13.163400979706088,22,17,0.7727272727272727,81.45454545454545,313,0,0
/mens-c4/man-bags-briefcases-c12/washbags-c114,1,2853,0.0003505082369435682,28.957588503329827,1,0,0,0,6,0,0
/handbags-c6/ashwood-c30/large-leather-tote-bag-panna-cotta-cream-60252-p2490,11,2822,0.0038979447200566974,30.467044649184974,11,7,0.6363636363636364,21.545454545454547,79,0,0
/gift-accessories-c8/purses-c36/medium-purses-c95,20,2813,0.007109847138286527,16.37362246711696,17,14,0.8235294117647058,41.470588235294116,152,0,0
/luggage-c7/mens-leather-suit-carrier-chestnut-harper-p595,13,2802,0.0046395431834403995,9.066381156316917,19,12,0.631578947368421,55.526315789473685,227,1,0
/ladies-c3/womens-classic-suede-sheepskin-slippers-taupe-fen-ladies-p5571,1,2744,0.00036443148688046647,56.58819241982507,2,2,1,158.5,80,0,0
/gift-accessories-c8/mens-gloves-c37/ashwood-m1,1,2695,0.00037105751391465676,14.187012987012986,10,2,0.15384615384615385,4.4,54,0,0
/mens-c4/leather-jackets-c25/leather-biker-jacket-black-soltau-p238,1,2667,0.0003749531308586427,21.216347956505437,7,3,0.42857142857142855,172.85714285714286,161,1,0
/ladies-c3/leather-handbags-c10,0,2661,0,39.68996617812852,1,1,1,12,7,0,0
/gift-accessories-c8/wallets-c16/black-t1,0,2660,0,15.581203007518797,0,0,0,0,0,0,0
/gift-accessories-c8/cleaning-products-c40/collonil-waterproofing-and-uv-protection-water-stop-spray-100ml-p2645,31,2645,0.011720226843100189,20.307372400756144,27,18,0.6206896551724138,22.51851851851852,195,1,0
/mens-c4/man-bags-briefcases-c12/laptop-messenger-bags-c113/tan-t25,9,2645,0.003402646502835539,19.024574669187146,7,5,0.625,9.428571428571429,48,0,0
/handbags-c6/white-t13,3,2633,0.001139384732244588,49.13330801367262,8,5,0.625,72.625,59,1,0
/mens-c4/man-bags-briefcases-c12/mens-leather-backpack-rucksack-chestnut-p330,0,2603,0,42.756819054936614,1,1,1,77,15,0,0
/gift-accessories-c8/purses-c36/red-t11,14,2590,0.005405405405405406,24.144015444015444,12,12,1,80.08333333333333,145,0,0
/home-living-c65/rugs-c68,4,2558,0.001563721657544957,59.04964816262705,4,2,0.4,12.75,32,0,0
/handbags-c6/cross-body-bag-c87/burgundy-t59,17,2527,0.006727344677483181,13.904629996042738,15,12,0.8,24.733333333333334,142,0,0
/gift-accessories-c8/mens-leather-belts-c50/black-t1,10,2456,0.004071661237785016,14.215798045602606,10,10,1,25.1,78,0,0
/luggage-c7/holdall-c15/fenland-m10,0,2453,0,6.035466775377089,0,0,0,0,0,0,0
/ladies-c3/leather-jackets-c9/blazer-styles-c79,13,2433,0.005343197698314837,21.61200164406083,11,8,0.7272727272727273,45.81818181818182,99,0,0
/gift-accessories-c8/leather-aprons-c198,10,2430,0.00411522633744856,13.459259259259259,11,5,0.45454545454545453,10.363636363636363,59,0,0
/ladies-c3/skirts-jeans-c74,27,2410,0.011203319502074689,9.9298755186722,30,24,0.8,30.066666666666666,208,0,0
/luggage-c7/suit-carriers-c51/ashwood-m1,38,2399,0.015839933305543976,27.814089203834932,31,25,0.78125,41.29032258064516,373,0,0
/mens-c4/suede-bomber-jacket-navy-jacks-hill-p5381,11,2378,0.004625735912531539,39.46888141295206,12,8,0.6666666666666666,16.416666666666668,69,0,0
/mens-c4/leather-detachable-hood-puffer-jacket-white-nello-p6541,1,2369,0.00042211903756859433,33.39763613338962,5,5,1,147.8,59,0,0
/contact-us-i3,18,2358,0.007633587786259542,13.826972010178118,19,14,0.7,33,112,0,0
/gift-accessories-c8/womens-leather-belts-c208/womens-fashion-leather-belt-with-gold-metal-pin-buckle-tan-lb-303-p7222,1,2345,0.00042643923240938164,13.93049040511727,3,2,0.6666666666666666,20.666666666666668,30,0,0
/ladies-c3/skirts-jeans-c74/skirts-dresses-c127/womens-leather-pencil-skirt-black-v2-knee-p3337,1,2345,0.00042643923240938164,41.01108742004264,1,1,1,19,8,0,0
/mens-c4/leather-jackets-c25/bomber-styles-c99/ashwood-m1,4,2330,0.0017167381974248926,12.060944206008584,1,1,1,98,17,0,0
/home-living-c65/leather-trunks-c163,46,2299,0.020008699434536755,22.326228795128316,44,39,0.8125,53.25,389,0,0
/handbags-c6/teal-t74,33,2273,0.014518257809062912,11.17465904091509,37,30,0.75,48.729729729729726,378,0,0
