# ----------------------------------------
# Report CSV Export
# Account: Leather Company
# Property: Leather Company - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20240401
# End date: 20240428
Landing page + query string,Organic Google Search clicks,Organic Google Search impressions,Organic Google Search click through rate,Organic Google Search average position,Users,Engaged sessions,Engagement rate,Average engagement time,Event count,Key events,Ad revenue
/ladies-c3/fenland-ladies-classic-sheepskin-scuffs-mink-fss-p6012/s18520?cid=GBP&glCurrency=GBP&glCountry=GB&srsltid=ChAI8JWYsQYQ1oy61q7Zl%2FQqElQAOKid%2B3205Q%2Bo9PxQQAEaZR74QmriUwMC%2BmLblLrZKM6bphKdDTeFq8mVhwSJCSG9qm95sHZCkbTWZx%2Fzr4Ycj2Jt7c%2F8IMtpLXXQ%2FkWpOXNBlrcaAp3d,0,0,0,0,2,2,1,283.5,155,1,0
/ladies-c3/ladies-waistcoats-c47,69,7629,0.009044435705859222,28.335037357451828,59,61,0.8356164383561644,95.54237288135593,1006,1,0
/ladies-c3/leather-handbags-c10/ladies-michigan-leather-small-flapover-crossbody-bag-black-m-70-p7589,1,57,0.017543859649122806,10.052631578947368,3,3,1,234.33333333333334,178,1,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-red-lola-p3946,1,154,0.006493506493506494,13.207792207792208,3,3,1,205.66666666666666,149,1,0
/ladies-c3/leather-jackets-c9/biker-styles-c78/leather-biker-jacket-royal-blue-casey-p7533,1,229,0.004366812227074236,9.703056768558952,2,2,1,456,94,1,0
/ladies-c3/leather-jackets-c9/full-length-styles-c92,161,22187,0.007256501554964619,12.71019065218371,153,115,0.7055214723926381,39.98692810457516,1597,1,0
/ladies-c3/leather-jackets-c9/navy-t49,66,8244,0.008005822416302766,13.950509461426492,62,49,0.7538461538461538,59.58064516129032,848,1,0
/ladies-c3/leather-jackets-c9/size-22-t37,19,2029,0.009364218827008379,23.37062592410054,16,12,0.75,67.9375,209,1,0
/ladies-c3/size-20-t36,20,1938,0.010319917440660475,19.089783281733745,23,18,0.75,84.21739130434783,253,1,0
/luggage-c7,63,13771,0.0045748311669450295,23.184445574032388,65,57,0.8028169014084507,67.58461538461539,695,1,0
/luggage-c7/carry-on-case-c34,48,3867,0.012412723041117145,17.673648823377295,48,37,0.7254901960784313,72.5,592,1,0
/luggage-c7/holdall-c15/large-leather-vintage-holdall-brandy-f-87-p2402,2,51,0.0392156862745098,31.784313725490197,3,3,0.75,40.666666666666664,28,1,0
/luggage-c7/holdall-c15/large-vintage-leather-travel-holdall-brown-marcus-p3248,7,347,0.020172910662824207,10.510086455331413,8,6,0.6666666666666666,53.875,71,1,0
/luggage-c7/mens-large-vegetable-tanned-leather-travel-holdall-chestnut-harold-p630,0,5,0,27.8,2,2,1,266.5,45,1,0
/mens-c4/leather-body-warmer-cognac-massimo-gillet-1-p4348/s15129?cid=GBP&glCurrency=GBP&glCountry=GB&srsltid=ChAI8MK%2BsAYQ4P3Svbb63IVbElQAkUvO%2BezFxbACvHbuzdIsDFJd3N37iScP6A1YbW%2Bm7IxHdWGB%2FqhnvVztErhB1aIU55hsBYtqc%2BNMrQxUC4ye7JwIj%2BmmE1k1HAroEYkTTZ9z97AaAk4s,0,0,0,0,2,2,1,407.5,63,1,0
/mens-c4/leather-jackets-c25/leather-jacket-tan-edinburgh-p234,38,14678,0.002588908570649952,8.845891810873416,55,48,0.7272727272727273,87.8,796,1,0
/mens-c4/leather-jackets-c25/mens-leather-hooded-bomber-jacket-black-davos-p3346,2,1482,0.001349527665317139,20.526990553306344,5,4,0.8,191.6,123,1,0
/mens-c4/leather-jackets-c25/size-4xl-t28,18,2066,0.008712487899322363,22.054211035818007,16,11,0.6470588235294118,115.375,292,1,0
/mens-c4/man-bags-briefcases-c12,246,44368,0.005544536602957086,32.2503155427335,236,206,0.7601476014760148,68.09322033898304,2542,1,0
/mens-c4/man-bags-briefcases-c12/mens-triple-gusset-heavy-duty-leather-briefcase-brown-tum-gareth-p939,1,268,0.0037313432835820895,33.201492537313435,2,2,1,328.5,89,1,0
/sheepskin-fur-c5/ashwood-double-australian-sheepskin-rug-linen-p5262,3,39,0.07692307692307693,26.128205128205128,2,3,1,449.5,74,1,0
/sheepskin-fur-c5/sheepskin-rugs-c57/ashwood-m1,16,1498,0.010680907877169559,46.33911882510014,12,11,0.7857142857142857,83.5,192,1,0
(not set),0,0,0,0,334,13,0.027837259100642397,6.449101796407185,995,0,0
//ladies-c3/ashwood-unisex-leather-backpack-tan-g-38-p6233/s19038,0,0,0,0,2,0,0,3.5,4,0,0
//ladies-c3/ladies-waistcoats-c47/fitted-leather-gilet-with-faux-fur-collar-brown-snu-cumbria-p1627/s7751,0,0,0,0,1,1,1,17,4,0,0
//ladies-c3/leather-handbags-c10/ashwood-womens-curved-leather-shoulder-bag-deep-lake-64192-p7919/s23053,0,0,0,0,1,1,1,321,54,0,0
//ladies-c3/womens-leather-biker-jacket-coffee-2810-p6175/s18978,0,0,0,0,2,2,1,45.5,7,0,0
//luggage-c7/holdall-c15/large-leather-vintage-holdall-brandy-f-87-p2402/s9645,0,0,0,0,2,2,1,6,11,0,0
//luggage-c7/mens-leather-suit-carrier-chestnut-harper-p595/s4062,0,0,0,0,1,1,1,83,13,0,0
//mens-c4/cow-oily-leather-wheeled-weekend-travel-holdall-brown-tan-fen-780-p5695/s17610,0,0,0,0,2,4,0.6666666666666666,91,17,0,0
//mens-c4/leather-jackets-c25/biker-styles-c97/leather-biker-jacket-bordeaux-viking-p3117/s11204,0,0,0,0,1,1,1,61,4,0,0
//mens-c4/leather-jackets-c25/biker-styles-c97/mens-leather-fashion-biker-jacket-cognac-1129-p7151/s21321,0,0,0,0,1,2,0.6666666666666666,170,14,0,0
//mens-c4/leather-jackets-c25/leather-biker-jacket-midnight-navy-lent-2-p6866/s20360,0,0,0,0,0,0,0,0,2,0,0
//mens-c4/leather-jackets-c25/leather-bomber-jacket-tan-danny-p950/s5260,0,0,0,0,2,1,0.5,37.5,9,0,0
/?_x_tr_sl=en&_x_tr_tl=ja&_x_tr_hl=ja&_x_tr_pto=sc,0,0,0,0,1,0,0,5,5,0,0
/?fbclid=IwAR2VIC7vdFaFunpB-n0rRBBggXHIzEcbL37YeGKXTwPfe502Uvr_kn9AIyM,0,0,0,0,1,1,1,41,16,0,0
/?sf_id=e2baaba2-1422-48e7-be36-6f83da698ea4,0,0,0,0,1,1,1,71,18,0,0
/about-us-i1,6,574,0.010452961672473868,24.77177700348432,6,4,0.6666666666666666,151.66666666666666,126,0,0
/ashwood-m1,94,6098,0.01541489012791079,6.659068547064611,85,69,0.711340206185567,117.01176470588236,1458,0,0
/ashwood-m1/brandy-t83,4,203,0.019704433497536946,14.926108374384237,2,1,0.5,33,17,0,0
/ashwood-m1/chestnut-t26,1,8,0.125,8.75,1,1,1,674,20,0,0
/ashwood-m1/honey-t99,1,21,0.047619047619047616,14.714285714285714,1,1,1,12,7,0,0
/ashwood-m1/size-m-t17,2,67,0.029850746268656716,17.104477611940297,2,2,1,79,41,0,0
/basket,0,0,0,0,25,7,0.25925925925925924,51.2,138,0,0
/basket?sf_id=4ad14cd4-b39d-4941-bf59-ccb1dd96632d,0,0,0,0,1,1,1,23,12,0,0
/blog/,0,37,0,6.378378378378378,1,1,1,0,3,0,0
/blog/are-womens-leather-jackets-still-in-style/,1,205,0.004878048780487805,16.575609756097563,2,2,1,59,56,0,0
/blog/clean-leather-handbag/,3,1029,0.0029154518950437317,49.83381924198251,3,3,1,47,13,0,0
/blog/cool-leather-handbags-for-professional-women/,2,578,0.0034602076124567475,17.05363321799308,4,4,1,45.75,33,0,0
/blog/girls-leather-jackets/,3,1012,0.0029644268774703555,32.251976284584984,5,4,0.8,16,26,0,0
/blog/guide-mens-leather-jackets/,7,223,0.03139013452914798,21.717488789237667,5,3,0.5,22.2,23,0,0
/blog/jack-whitehalls-hosting-of-the-brit-awards-2020-wearing-a-leather-company-sheepskin-coat/,0,119,0,20.210084033613445,1,1,1,28,5,0,0
/blog/leather-jacket-became-cool/,0,159,0,27.427672955974842,3,3,0.6,165.33333333333334,67,0,0
/blog/leather-jackets-hollywood-history/,0,244,0,45.26229508196721,3,2,0.6666666666666666,36,13,0,0
/blog/the-leather-buying-guide-what-type-of-leather-do-i-need/leather-buying-guide/,1,19,0.05263157894736842,42.1578947368421,1,1,1,27,5,0,0
/blog/the-practical-genius-of-leather-backpacks/,1,142,0.007042253521126761,14.119718309859154,3,2,0.6666666666666666,18,12,0,0
/blog/what-to-wear-with-a-leather-biker-jacket/,0,98,0,44.857142857142854,1,1,1,15,4,0,0
/blue-t2,3,245,0.012244897959183673,8.787755102040816,2,2,1,61.5,18,0,0
/brampton-m25,23,934,0.02462526766595289,16.20235546038544,20,14,0.6666666666666666,27.95,148,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/leather-cushions-c69/mustard-t75,2,32,0.0625,56.21875,1,0,0,9,5,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/home-living-c65/leather-stools-c67/ashwood-m1/tan-t25,1,4,0.25,27.5,1,1,1,13,5,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/ladies-c3/deals-for-her-c161/coats-jackets-c202/honey-t99,0,4,0,5.75,1,0,0,0,4,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/ladies-c3/ladies-waistcoats-c47/lilac-t67,1,23,0.043478260869565216,25.869565217391305,1,1,1,21,8,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/ladies-c3/leather-jackets-c9/biker-styles-c78/monomoi-m52/size-20-t36,0,36,0,40.30555555555556,1,1,1,23,10,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/mens-c4/leather-jackets-c25/olive-t55,1,8,0.125,18.875,1,1,1,30,5,0,0
/buy-any-2-get-10-percent-off-applicable-for-products-not-on-sale-s4790/sienna-de-luca-m68,11,207,0.05314009661835749,8.193236714975846,14,8,0.5,8.714285714285714,95,0,0
/camel-t50,8,281,0.028469750889679714,8.911032028469752,7,5,0.7142857142857143,13.714285714285714,36,0,0
/checkout/mybag,0,0,0,0,8,0,0,0,26,0,0
/checkout/success,0,0,0,0,2,1,0.5,23,6,0,0
/checkout/success/false,0,0,0,0,1,1,1,16,5,0,0
/cognac-t46,2,155,0.012903225806451613,11.612903225806452,2,1,0.5,61,16,0,0
/collonil-m18,9,506,0.017786561264822136,13.845849802371541,8,6,0.75,37.75,60,0,0
/contact-us-i3,20,2515,0.007952286282306162,14.353081510934393,19,14,0.7,37,119,0,0
/cookies,0,22,0,36,1,1,1,306,22,0,0
/customer/orders/79291,0,0,0,0,1,0,0,0,2,0,0
/delivery-returns-i5,10,285,0.03508771929824561,11.428070175438597,9,4,0.36363636363636365,16.444444444444443,39,0,0
/estimo-m30,10,760,0.013157894736842105,9.369736842105263,9,7,0.6363636363636364,52.888888888888886,113,0,0
/fenland-m10,6,226,0.02654867256637168,11.221238938053098,6,5,0.7142857142857143,96.33333333333333,52,0,0
/fenland-m10/black-t1,1,5,0.2,10.2,1,0,0,0,4,0,0
/gabicci-m55,10,455,0.02197802197802198,15.835164835164836,11,7,0.6363636363636364,36.81818181818182,73,0,0
/gabicci-m55/size-xl-t19,1,9,0.1111111111111111,10.444444444444445,1,0,0,7,5,0,0
/gift-accessories-c8,0,1219,0,32.18047579983593,3,3,0.75,404.6666666666667,46,0,0
/gift-accessories-c8/ashwood-a4-leather-book-cover-copper-brown-p6737,5,630,0.007936507936507936,17.99047619047619,5,4,0.5714285714285714,69.4,52,0,0
/gift-accessories-c8/ashwood-a4-leather-book-cover-copper-brown-p6737/s20067?cid=GBP&glCurrency=GBP&glCountry=GB&srsltid=ChAI8MP4sAYQqLyY2o6tq%2FEhElQAucEZ5h9Dx2mKrMF780bM%2Bro8nu5ymqxNC8ALwgeRjJhXq3hlXPrN%2BFQj7TANm11PyPSu3PmcTXF92bMpA8c5WdzmzqTQ8PWO%2BKy5vWyq25NjpVQaAkaF,0,0,0,0,1,0,0,6,5,0,0
/gift-accessories-c8/ashwood-leather-harris-tweed-a6-notebook-black-green-red-tw-18-07-br-p8924/s24996?cid=GBP&glCurrency=GBP&glCountry=GB,1,1,1,53,1,1,1,59,17,0,0
/gift-accessories-c8/ashwood-luxury-leather-a4-notebook-refillable-handcrafted-cover-black-lf-113-p8393,0,89,0,47.640449438202246,1,0,0,9,5,0,0
/gift-accessories-c8/ashwood-sheepskin-steering-wheel-cover-natural-p7786,1,26,0.038461538461538464,17.384615384615383,2,1,0.5,7,10,0,0
/gift-accessories-c8/biker-jacket-protection-inserts-5-pads-set-p7603,4,341,0.011730205278592375,18.665689149560116,5,3,0.6,16.2,21,0,0
/gift-accessories-c8/brandy-t83,1,70,0.014285714285714285,31.057142857142857,1,0,0,2,5,0,0
/gift-accessories-c8/cleaning-products-c40/collonil-carbon-pro-na-p212,1,256,0.00390625,33.31640625,1,1,1,24,6,0,0
/gift-accessories-c8/cleaning-products-c40/collonil-carbon-pure-waterproofing-pump-spray-100ml-p3094,1,76,0.013157894736842105,22.723684210526315,1,0,0,5,5,0,0
/gift-accessories-c8/cleaning-products-c40/collonil-leather-cream-na-p217,2,204,0.00980392156862745,19.892156862745097,2,1,0.5,13,10,0,0
/gift-accessories-c8/cleaning-products-c40/collonil-leather-cream-tube-carbon-gold-75ml-p2639,1,134,0.007462686567164179,17.91044776119403,1,0,0,1,10,0,0
/gift-accessories-c8/cleaning-products-c40/collonil-leather-dye-cream-red-shoe-cream-p2644,18,2973,0.006054490413723511,22.666666666666668,18,15,0.6818181818181818,34.72222222222222,132,0,0
/gift-accessories-c8/cleaning-products-c40/collonil-leather-dye-cream-red-shoe-cream-p2644/s10075?cid=GBP&glCurrency=GBP&glCountry=GB&srsltid=ChEI8KDzsAYQ99T2w7aOwaGyARJUADZMqKvjldcLaKsSFgfH0sx42aLxxPaSpvrZ%2FgaAvYLZpckDNzAMWODfu4kMaAYueCUl%2BT13y8a987abb%2FTZBKop6IfdWMagvJyJLGxr%2B9vH1mXpGgIfHw%3D%3D,0,0,0,0,1,0,0,7,5,0,0
/gift-accessories-c8/cleaning-products-c40/collonil-nano-pro-200ml-p7584,2,93,0.021505376344086023,18.591397849462364,2,1,0.5,10.5,11,0,0
/gift-accessories-c8/cleaning-products-c40/collonil-waterstop-waterproofing-spray-p231,11,1670,0.006586826347305389,24.44610778443114,8,13,0.5416666666666666,44.5,116,0,0
/gift-accessories-c8/cleaning-products-c40/collonil-waterstop-waterproofing-spray-p231/s1226,0,0,0,0,1,1,0.25,2,14,0,0
/gift-accessories-c8/cleaning-products-c40/hewitts-h-h-applicator-brush-black-p7582,1,46,0.021739130434782608,37.04347826086956,1,0,0,2,5,0,0
/gift-accessories-c8/cleaning-products-c40/leather-groom-150ml-p3912,2,37,0.05405405405405406,11.45945945945946,2,2,0.6666666666666666,159,30,0,0
/gift-accessories-c8/cleaning-products-c40/sheepskin-thumb-washing-mitt-glove-natural-ff-wm-p7698,2,50,0.04,29.78,2,1,0.5,21.5,10,0,0
/gift-accessories-c8/collonil-rustical-lotion-100ml-p7585,1,34,0.029411764705882353,30.58823529411765,2,1,0.5,15,10,0,0
/gift-accessories-c8/collonil-water-stop-20ml-p5676,2,105,0.01904761904761905,25.038095238095238,2,0,0,8,10,0,0
/gift-accessories-c8/fenland-m10,1,15,0.06666666666666667,18.066666666666666,1,1,1,28,6,0,0
/gift-accessories-c8/footwear-c39,0,297,0,53.54208754208754,1,1,1,79,23,0,0
/gift-accessories-c8/gift-sets-c188,3,713,0.004207573632538569,67.66058906030855,3,3,1,45,40,0,0
/gift-accessories-c8/gift-sets-c188/leather-card-holder-key-ring-gift-set-orange-slg-31342-p7760,0,109,0,17.238532110091743,1,1,1,98,10,0,0
/gift-accessories-c8/gift-sets-c188/leather-card-holder-key-ring-gift-set-rose-gold-slg-31342-p7762,0,86,0,15.80232558139535,1,1,1,36,14,0,0
/gift-accessories-c8/gift-sets-c188/leather-card-holder-with-mirror-key-ring-gift-set-camel-slg-31243-p7752,1,91,0.01098901098901099,37.857142857142854,1,0,0,0,4,0,0
/gift-accessories-c8/gift-sets-c188/leather-passport-cover-card-holder-gift-set-brown-gs-1280-p7450,1,950,0.0010526315789473684,42.28,1,1,1,15,5,0,0
/gift-accessories-c8/gift-sets-c188/leather-passport-cover-card-holder-gift-set-chestnut-gs-1280-p7451,1,201,0.004975124378109453,60.62686567164179,1,1,1,30,5,0,0
/gift-accessories-c8/gift-sets-c188/leather-wallet-key-ring-gift-set-black-grey-red-gb-301-gs-p7247,1,687,0.001455604075691412,31.890829694323145,1,0,0,9,5,0,0
/gift-accessories-c8/gift-sets-c188/leather-wallet-key-ring-gift-set-cognac-khaki-red-gb-305-gs-p7257,0,98,0,28.755102040816325,1,0,0,2,5,0,0
/gift-accessories-c8/gift-sets-c188/mens-leather-wallet-key-ring-gift-set-navy-pink-blue-gb-301-gs-p7290,2,786,0.002544529262086514,30.366412213740457,3,0,0,3.6666666666666665,14,0,0
/gift-accessories-c8/hats-c44,21,3357,0.006255585344057194,14.668453976764969,19,15,0.7894736842105263,41.94736842105263,167,0,0
/gift-accessories-c8/hats-c44/8-panel-leather-flat-cap-grey-kimber-p3904,1,312,0.003205128205128205,38.12820512820513,1,1,1,13,5,0,0
/gift-accessories-c8/hats-c44/8-panel-leather-flat-cap-pale-red-kimber-p3906,2,268,0.007462686567164179,22.53358208955224,2,2,1,29.5,23,0,0
/gift-accessories-c8/hats-c44/classic-leather-baseball-cap-red-kanye-p3942,1,190,0.005263157894736842,32.27894736842106,1,1,1,11,5,0,0
/gift-accessories-c8/hats-c44/cream-t4,1,470,0.002127659574468085,12.206382978723404,1,1,1,26,9,0,0
/gift-accessories-c8/hats-c44/mens-classic-leather-flat-cap-black-e15-195-p7767,1,319,0.003134796238244514,22.893416927899686,2,1,0.5,59,13,0,0
/gift-accessories-c8/hats-c44/mens-leather-peaky-blinders-newsboy-cap-brown-e37-72-p7768,6,868,0.0069124423963133645,21.70852534562212,5,5,0.8333333333333334,95.8,30,0,0
/gift-accessories-c8/hats-c44/mens-small-fitting-8-panel-leather-flat-cap-black-e19-192-p7769,3,338,0.008875739644970414,24.840236686390533,3,2,0.6666666666666666,17.666666666666668,18,0,0
/gift-accessories-c8/hats-c44/one-size-t58,1,79,0.012658227848101266,11.379746835443038,1,0,0,8,5,0,0
/gift-accessories-c8/hats-c44/size-xxl-t20,4,910,0.004395604395604396,38.28131868131868,4,1,0.25,9,19,0,0
/gift-accessories-c8/hats-c44/unisex-sheepskin-trapper-hat-black-barin-p3392,2,1472,0.001358695652173913,35.27853260869565,2,1,0.5,7.5,18,0,0
/gift-accessories-c8/hats-c44/unisex-sheepskin-trapper-hat-tan-cream-barin-p3396,1,89,0.011235955056179775,27.97752808988764,1,0,0,5,5,0,0
/gift-accessories-c8/key-rings-c63,4,1564,0.0025575447570332483,40.02493606138108,5,4,0.8,96.2,33,0,0
/gift-accessories-c8/key-rings-c63/ashwood-m1,1,37,0.02702702702702703,39.78378378378378,1,1,1,47,6,0,0
/gift-accessories-c8/key-rings-c63/pink-t9,1,34,0.029411764705882353,18.764705882352942,1,1,1,10,6,0,0
/gift-accessories-c8/ladies-gloves-c38,23,5352,0.00429745889387145,30.519431988041852,27,24,0.8275862068965517,72,322,0,0
/gift-accessories-c8/ladies-gloves-c38/ashwood-m1/tan-t25,4,516,0.007751937984496124,15.757751937984496,4,3,0.75,20,24,0,0
/gift-accessories-c8/ladies-gloves-c38/brown-t3,5,949,0.005268703898840885,25.655426765015807,5,4,0.8,18.4,37,0,0
/gift-accessories-c8/ladies-gloves-c38/navy-t49,5,757,0.0066050198150594455,20.898282694848085,5,4,0.8,21.2,54,0,0
/gift-accessories-c8/ladies-gloves-c38/olive-t55,1,49,0.02040816326530612,37.42857142857143,1,1,1,5,5,0,0
/gift-accessories-c8/ladies-gloves-c38/purple-t10,2,318,0.006289308176100629,16.07547169811321,1,1,1,12,5,0,0
/gift-accessories-c8/ladies-gloves-c38/red-t11,2,1081,0.0018501387604070306,30.769657724329324,2,1,0.5,8,10,0,0
/gift-accessories-c8/ladies-gloves-c38/size-xs-t15,3,92,0.03260869565217391,14.554347826086957,2,2,1,26.5,10,0,0
/gift-accessories-c8/ladies-gloves-c38?page=4,1,280,0.0035714285714285713,20.84642857142857,2,1,0.5,71,34,0,0
/gift-accessories-c8/leather-aprons-c198,11,2517,0.004370282081843465,12.682161303138658,11,6,0.5454545454545454,16,59,0,0
/gift-accessories-c8/leather-aprons-c198/ashwood-m1,5,650,0.007692307692307693,12.466153846153846,3,2,0.6666666666666666,18,20,0,0
/gift-accessories-c8/leather-aprons-c198/unisex-cross-back-leather-apron-black-odell-p3236,0,416,0,41.27644230769231,2,0,0,0,7,0,0
/gift-accessories-c8/leather-aprons-c198/unisex-cross-back-leather-apron-tan-odell-p3721,2,204,0.00980392156862745,48.71568627450981,2,2,0.6666666666666666,29.5,12,0,0
/gift-accessories-c8/mens-gloves-c37,67,16072,0.0041687406669985065,29.059855649576903,66,51,0.7083333333333334,55.27272727272727,668,0,0
/gift-accessories-c8/mens-gloves-c37/ashwood-m1,1,1857,0.0005385029617662897,17.93484114162628,9,2,0.16666666666666666,4.888888888888889,50,0,0
/gift-accessories-c8/mens-gloves-c37/black-t1,4,2510,0.0015936254980079682,14.686454183266932,3,3,1,77,47,0,0
/gift-accessories-c8/mens-gloves-c37/blue-t2,4,1185,0.0033755274261603376,7.746835443037975,2,0,0,8,17,0,0
/gift-accessories-c8/mens-gloves-c37/extra-slim-sheepskin-leather-fingerless-glove-black-black-logan-p4009,0,262,0,62.041984732824424,1,1,1,44,11,0,0
/gift-accessories-c8/mens-gloves-c37/extra-slim-sheepskin-leather-fingerless-glove-black-brissa-logan-p4010,1,282,0.0035460992907801418,29.69503546099291,1,0,0,0,6,0,0
/gift-accessories-c8/mens-gloves-c37/grey-t7,6,1144,0.005244755244755245,9.344405594405595,4,3,0.75,35.5,47,0,0
/gift-accessories-c8/mens-gloves-c37/mens-leather-gloves-black-711-c-p3923,1,897,0.0011148272017837235,48.400222965440356,1,0,0,0,4,0,0
/gift-accessories-c8/mens-gloves-c37/mens-leather-gloves-black-714-p179,1,3043,0.00032862306933946765,23.774235951363785,3,2,0.6666666666666666,21,17,0,0
/gift-accessories-c8/mens-gloves-c37/mens-leather-gloves-black-grey-gb-525-p7281,1,489,0.002044989775051125,25.323108384458077,2,2,1,23.5,12,0,0
/gift-accessories-c8/mens-gloves-c37/mens-leather-gloves-black-tan-gb-535-p7285,0,62,0,53.87096774193548,1,1,1,10,7,0,0
/gift-accessories-c8/mens-gloves-c37/navy-t49,3,220,0.013636363636363636,13.704545454545455,2,2,1,6,15,0,0
/gift-accessories-c8/mens-gloves-c37/touch-screen-friendly-leather-gloves-brown-821-p4421,1,552,0.0018115942028985507,43.11050724637681,1,1,1,14,5,0,0
/gift-accessories-c8/mens-leather-belts-c50,4,2985,0.001340033500837521,66.4680067001675,5,3,0.6,112.2,55,0,0
/gift-accessories-c8/mens-leather-belts-c50/ashwood-m1,14,1564,0.008951406649616368,26.724424552429667,10,5,0.5,24,63,0,0
/gift-accessories-c8/mens-leather-belts-c50/black-t1,10,2471,0.004046944556859571,14.387697288547146,10,10,1,24.9,78,0,0
/gift-accessories-c8/mens-leather-belts-c50/grey-t7,1,695,0.0014388489208633094,33.86618705035971,1,1,1,24,5,0,0
/gift-accessories-c8/mens-leather-belts-c50/one-size-t41,2,24,0.08333333333333333,10.666666666666666,1,1,1,25,8,0,0
/gift-accessories-c8/mens-leather-belts-c50/size-3xl-t27,0,0,0,0,12,5,0.4166666666666667,17.166666666666668,79,0,0
/gift-accessories-c8/mens-leather-belts-c50/size-xxl-t20,0,0,0,0,1,1,1,14,6,0,0
/gift-accessories-c8/mens-leather-belts-c50/suede-and-leather-luxury-travel-bum-bag-tan-billy-p4313,1,717,0.001394700139470014,44.52161785216178,1,1,1,334,50,0,0
